"","id","ASV","comparison","beta","se","qval","sample","tax"
"52","1","ab2020dec8886cab27d30618bbd9fab6","groupoff or low",-0.253083523820208,0.178681874575735,0,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_NA"
"53","1","1c838b6eca0a78f09ff856d015ff1785","groupoff or low",0.337995449188792,0.27234907727309,0,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_NA"
"54","1","84f5f439ba16aa6ca0470b98ae0eb02b","groupoff or low",1.35223894421464,0.38778355505648,0,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_Thalassiosira"
"55","1","8904545cbaa652281c1fa0ba2f8e6afb","groupoff or low",-0.172505933283131,0.406434778799892,1,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_Thalassiosira"
"56","1","28d29223db5cd805f6fa45872f742606","groupoff or low",-0.56887741656807,0.312253474618779,0,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_Thalassiosira"
"57","1","ec5f1fd2c84f187e32e368811a1ca78f","groupoff or low",0.0877908898861346,0.299930475864614,1,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_Thalassiosira"
"58","1","de7ff1d5b9bfcda56487d9e484344b17","groupoff or low",-0.282514667969546,0.269247496113512,0,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_Thalassiosira"
"59","1","c9138bdc1922fd59958b85ae64d56ba1","groupoff or low",0.543385616250564,0.272582965641514,1,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_Thalassiosira"
"60","1","36c4b171b5ad03e725e9aa9a36b8a4be","groupoff or low",-0.271048282276416,0.194101685290416,0,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_Thalassiosira"
"61","1","bf48dfb8fed440309bb52c9ef6da36bb","groupoff or low",-0.0488603625918972,0.157027900253732,0,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_Thalassiosira"
"62","1","37ce3791f3f557a3946c4ab583e779ca","groupoff or low",-0.436842237086467,0.29797620895741,1,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_NA"
"63","1","4b61291273e506257a6eef9f5c3f6da4","groupoff or low",-1.64776742615551,0.485455428684858,0,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_Thalassiosira"
"64","1","38a6e0bb1ccaf39454a83a7f7350a078","groupoff or low",-0.368203282683506,0.421366298103166,1,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_NA"
"65","1","5e070c28f206ff5e599ac7a5fb2504be","groupoff or low",0.0485649823925783,0.283402947281015,0,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_Thalassiosira"
"66","1","bc724d0a8ce0416ffb8b0302e0aa7631","groupoff or low",-0.0909197129813479,0.157268697135158,0,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_NA"
"67","1","9629057fae9c78fe4e2aa802a32035ee","groupoff or low",-0.0378009184659291,0.148719543134401,0,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_NA"
"68","1","9be2edfa2fc21fd06222ef716a36d73d","groupoff or low",0.0824552286835323,0.221585258588952,0,"bottom","NA_NA_NA_NA_NA"
"69","1","c1c3648be79a053a52bd197e524231f6","groupoff or low",-0.417826880912599,0.189426895820678,0,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_NA"
"70","1","0cf4e18d31a18cb3507457770702c5ab","groupoff or low",0.082328142407551,0.203389104756372,0,"bottom","NA_NA_NA_NA_NA"
"71","1","e69b5ce9d497f09e765c19ed80b9a226","groupoff or low",-0.133320715802719,0.329458419414202,0,"bottom","NA_NA_NA_NA_NA"
"72","1","8fc0d5961073ba289e82e97901a1a9ca","groupoff or low",3.06411389580378,0.434181214135563,0,"bottom","NA_NA_NA_NA_NA"
"73","1","407750fe2a920efcc4201b4a908db236","groupoff or low",-0.22953197867897,0.215615773376055,0,"bottom","NA_NA_NA_NA_NA"
"74","1","1ac190e60906bc7990866dcff68c9be4","groupoff or low",-0.287876631750499,0.212249245029481,0,"bottom","NA_NA_NA_NA_NA"
"75","1","7ce82bf54a679db8affdc6fd09f69382","groupoff or low",1.51874118940326,0.335973919136425,0.0218176063902304,"bottom","NA_NA_NA_NA_NA"
"76","1","2ecf4cae1a4a7e4918b5f6d64108293a","groupoff or low",0.47227718690714,0.378387027991207,1,"bottom","Proteobacteria_Alphaproteobacteria_NA_NA_NA"
"77","1","4e3013c7597209352bb07ea4ecc3ac2a","groupoff or low",-0.222183936766531,0.165427023177323,0,"bottom","NA_NA_NA_NA_NA"
"78","1","4b0ade2c5d0cf50d93b6631ee29290bc","groupoff or low",0.471956697495511,0.209654250342805,0,"bottom","NA_NA_NA_NA_NA"
"79","1","6fbe65523922423f2455cbef3be3695d","groupoff or low",-0.258345429104132,0.366765729147794,1,"bottom","NA_NA_NA_NA_NA"
"80","1","d5bb386791085ea94f3823c7918e07e8","groupoff or low",-1.17329482902261,0.373292654556039,0,"bottom","NA_NA_NA_NA_NA"
"81","1","f4e7407ddfae791a363e6dfed7c32eef","groupoff or low",-0.287052846825497,0.303888709531737,0,"bottom","NA_NA_NA_NA_NA"
"82","1","4cb9186db8bd5d174f9db623301413d5","groupoff or low",-0.688064435507184,0.282499542481648,0,"bottom","NA_NA_NA_NA_NA"
"83","1","bd29a7d93e8ea113b69d75c2295c607c","groupoff or low",0.10741194689717,0.147423140695234,0,"bottom","NA_NA_NA_NA_NA"
"84","1","e92cfb9b222f2944abe0ca19c4ea50b6","groupoff or low",-1.00454115449019,0.368012288449643,1,"bottom","NA_NA_NA_NA_NA"
"85","1","5a4082a8db606b49f9340d01742ba4eb","groupoff or low",-0.0993454288077209,0.168862268139284,0,"bottom","NA_NA_NA_NA_NA"
"86","1","70c20d61c8a4ef31a7760f4c857653e6","groupoff or low",-0.160208755380146,0.205442711274664,0,"bottom","NA_NA_NA_NA_NA"
"87","1","242bc7fcfdb09969a1f12266ca115425","groupoff or low",-0.508277824020449,0.257531546174634,0,"bottom","NA_NA_NA_NA_NA"
"88","1","3d1cde3ff1f9a89d6c546bff773c7ac5","groupoff or low",-0.0773665202879134,0.148190308565318,0,"bottom","Proteobacteria_NA_NA_NA_NA"
"89","1","ffcebe1d3655044168ea52b3c25bfa19","groupoff or low",-0.00580923744785641,0.167339360413281,0,"bottom","NA_NA_NA_NA_NA"
"90","1","21970a791f6bd295fcd0e0ffad599202","groupoff or low",-0.139151329571639,0.166321745125454,0,"bottom","NA_NA_NA_NA_NA"
"91","1","8f6ee97d17b66fc1f417756e8393a5cb","groupoff or low",-1.1196540745082,0.354483162388722,0,"bottom","NA_NA_NA_NA_NA"
"92","1","ea69263998e1f2c6d692351ed49f2e53","groupoff or low",0.310969038353412,0.19899407031949,1,"bottom","NA_NA_NA_NA_NA"
"93","1","df6c51df6f58e4a3af0e7ed04425c618","groupoff or low",-0.144388589271388,0.167418124095656,0,"bottom","NA_NA_NA_NA_NA"
"94","1","b79c9258793c8fa35fc98b126147c2d2","groupoff or low",-0.1630529564875,0.160007976365853,0,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_NA"
"95","1","84ff7ca7f2358fe9af5c6ebe15a802b4","groupoff or low",-0.604157134888657,0.468647906931979,1,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_NA"
"96","1","2d021fb557de100fe4621465d3009763","groupoff or low",-0.650159417774632,0.363305030297139,0,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_NA"
"97","1","0abb71643bb367ccc228fc53cb24e938","groupoff or low",-0.40098448981498,0.361022712512798,0,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_NA"
"98","1","95cd7ba9701c45e4f5c4b1768208c47b","groupoff or low",-0.118503022102886,0.365443798406248,1,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_NA"
"99","1","0bc6ccb1a8750bd64cf9b32c595e6c84","groupoff or low",-0.779425977505227,0.241776927930591,0,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_NA"
"100","1","0585a5285a3c8b4279abe14416d86484","groupoff or low",0.00641969262821879,0.320157163355494,1,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_NA"
"101","1","24bdfc5ad7777a6a37fed020cce9c2d5","groupoff or low",-0.798081536492424,0.251950030238499,0,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_NA"
"102","1","d02d5ae258c66c070feee116d77b81b6","groupoff or low",-0.347507681543967,0.5538747444395,1,"bottom","Proteobacteria_Alphaproteobacteria_Rickettsiales_mitochondria_Heterosigma"
"103","1","e025bba55e84deebfbf5184fe5c81075","groupoff or low",-0.0580694241522093,0.149615992310549,0,"bottom","OD1_NA_NA_NA_NA"
"104","1","38df4fd08892bbb6f74160e6f9114b5e","groupoff or low",0.0515366656010073,0.27269520930486,0,"bottom","OD1_NA_NA_NA_NA"
"105","1","f0549532a337dbd5bbff19eeea6e3568","groupoff or low",0.997195023657179,0.403962913283119,1,"bottom","OD1_NA_NA_NA_NA"
"106","1","f679ce36d27219c38e40f2c3f55923ca","groupoff or low",-0.483441502921233,0.390744943352882,0,"bottom","OD1_NA_NA_NA_NA"
"107","1","5843849015c56ed4e59a8d2afcf5fd01","groupoff or low",-0.524832434094526,0.226120836996053,0,"bottom","OD1_NA_NA_NA_NA"
"108","1","43829be796e3d09ff79fe73b94735ff4","groupoff or low",-0.236390893218175,0.342580655736079,1,"bottom","OD1_NA_NA_NA_NA"
"109","1","dfd4b5ca5db25e2c49e240436c5784bc","groupoff or low",-0.194308026201259,0.47029898399069,1,"bottom","OD1_NA_NA_NA_NA"
"110","1","8ae497a8c6ab775050619a29875ec72f","groupoff or low",-0.0481493526883547,0.153192385961805,0,"bottom","OD1_NA_NA_NA_NA"
"111","1","8450bde06f317aedabf09747bc0ac7d5","groupoff or low",0.00516333239905123,0.206238281785985,0,"bottom","OP11_OP11-4_NA_NA_NA"
"112","1","1cb7a5148f3dd0956620284a69b57eb9","groupoff or low",0.225375287864847,0.326348299173833,1,"bottom","NA_NA_NA_NA_NA"
"113","1","ef15427e9b321bd27d09a90b2935b550","groupoff or low",0.588665512087887,0.277349818126026,1,"bottom","OP11_OP11-3_NA_NA_NA"
"114","1","546a8aeb9f2aec306e895df6b087937d","groupoff or low",0.155254140479978,0.20571699931989,0,"bottom","OP11_OP11-3_NA_NA_NA"
"115","1","b9db7f508baa703392d2a2d2d0c61e04","groupoff or low",0.0355055078370954,0.176251676861666,0,"bottom","OD1_NA_NA_NA_NA"
"116","1","66067548c3e1e9864c8fdfeae2b4dd9e","groupoff or low",0.267260207880544,0.164111310423759,1,"bottom","OP11_OP11-3_NA_NA_NA"
"117","1","e6f169bd5b9e1d636970d4a42da74934","groupoff or low",0.171428222807406,0.207803516288069,0,"bottom","OP11_WCHB1-64_d153_NA_NA"
"118","1","d70afdb0ea236f5924e69a36d9155cfd","groupoff or low",-0.102026171306118,0.252252237444238,0,"bottom","OP11_WCHB1-64_d153_NA_NA"
"119","1","10397e26347268d07a10c89f344b478e","groupoff or low",0.762719919960575,0.196774144612092,0.368716360125589,"bottom","OP11_WCHB1-64_NA_NA_NA"
"120","1","3a678a1d21bc16d1bf5e66a3c66d2ff1","groupoff or low",0.629555788069361,0.282968391520374,0,"bottom","AC1_SHA-114_NA_NA_NA"
"121","1","ae7ec380aa73b4c548de5b2f4fbcd86a","groupoff or low",0.0552136068004357,0.241527299250716,0,"bottom","OD1_SM2F11_NA_NA_NA"
"122","1","af359d4a3a7176f1d3bf48230c5d8440","groupoff or low",-0.112595873651085,0.144031526801726,0,"bottom","OD1_SM2F11_NA_NA_NA"
"123","1","a5e6ae9ea200a9da6c87295af3f0e47e","groupoff or low",0.340186205952971,0.18730880647108,1,"bottom","OD1_NA_NA_NA_NA"
"124","1","5e8063032f43135b57036ce0c8f8b09a","groupoff or low",0.205566715678371,0.283780430613913,1,"bottom","OD1_NA_NA_NA_NA"
"125","1","7b1c43b0f56ffb76ceda9d7cc82fa157","groupoff or low",0.438775756153349,0.238940866702367,1,"bottom","OD1_Mb-NB09_NA_NA_NA"
"126","1","ccba83dafeaa9310b94b3fe3ce54cc4a","groupoff or low",-0.144058280832484,0.30717611837818,1,"bottom","OD1_NA_NA_NA_NA"
"127","1","64fae472b8352017dfc9191cfca993b6","groupoff or low",-0.296696244806716,0.204265573664954,0,"bottom","OD1_NA_NA_NA_NA"
"128","1","d3ce82fb01b57303ccd79505c53e9c79","groupoff or low",0.337040129191518,0.368919761437289,1,"bottom","OD1_ZB2_NA_NA_NA"
"129","1","3c9b0f8813b9406bcb0389250e1a6682","groupoff or low",-0.127595911576461,0.381673393404168,1,"bottom","OD1_NA_NA_NA_NA"
"130","1","e5df1d41851b6e05931cf63667e47611","groupoff or low",-0.287876631750499,0.174924712341514,0,"bottom","OD1_ZB2_NA_NA_NA"
"131","1","58489d0e010097dd76d8c0e5a50240cc","groupoff or low",0.421111518687992,0.270792177675557,1,"bottom","OD1_ZB2_NA_NA_NA"
"132","1","9f06b45e4cbed51b33f15cafbcd1ae4c","groupoff or low",0.57056090280249,0.270543013797855,0,"bottom","OD1_ZB2_NA_NA_NA"
"133","1","d048713a1a9e8b183135d03ab0ed3b01","groupoff or low",-0.000515825151683136,0.344668295008467,0,"bottom","OD1_ZB2_NA_NA_NA"
"134","1","8a141c153b4e60af061cfbba4f9a1f12","groupoff or low",0.18424728995722,0.319104226020807,1,"bottom","OD1_ZB2_NA_NA_NA"
"135","1","73a024a94ed970014019bfbeeb1933d1","groupoff or low",-0.545634746688392,0.282739758965975,0,"bottom","OD1_ZB2_NA_NA_NA"
"136","1","406d9cbff1ab9790429fdef9357c2e3e","groupoff or low",0.479795060956819,0.254067345992714,1,"bottom","OD1_ZB2_NA_NA_NA"
"137","1","83c7fe3dd81a5135b651df97582319f9","groupoff or low",0.445285135120908,0.244134438682775,1,"bottom","OD1_ZB2_NA_NA_NA"
"138","1","4570d0e9853d761b78769d244d03edda","groupoff or low",0.0681916171604691,0.321880647762414,1,"bottom","OD1_ZB2_NA_NA_NA"
"139","1","c2a9695ad92b6b62fc339c4446349ac5","groupoff or low",0.312485867371658,0.325390985659808,1,"bottom","OD1_ZB2_NA_NA_NA"
"140","1","b18a6c7aa85ce668fb26760eeb8d1d6b","groupoff or low",0.154546837772148,0.18309047561214,0,"bottom","OD1_ZB2_NA_NA_NA"
"141","1","cb083a002eeb609b6b5360b961a31059","groupoff or low",0.506973685114112,0.50533134461142,1,"bottom","OD1_ZB2_NA_NA_NA"
"142","1","a9c6a4f8be977dc51fb4d4ae06f08479","groupoff or low",0.531324347761564,0.276834626282534,0,"bottom","OD1_ZB2_NA_NA_NA"
"143","1","69ef4babc5734e47811d9dd384954f40","groupoff or low",0.196603595246874,0.261756166656903,0,"bottom","OD1_NA_NA_NA_NA"
"144","1","2f7074138c56133bc9ea2cf99159a241","groupoff or low",0.341271643706725,0.160838557162465,1,"bottom","OD1_ZB2_NA_NA_NA"
"145","1","f5e129a41e8a55ccdf4f752258d574c7","groupoff or low",0.0897972702155843,0.176819104038552,0,"bottom","OD1_ZB2_NA_NA_NA"
"146","1","2f6b343112f48d9ce050468abdb045ca","groupoff or low",0.0235555280592258,0.117375044966627,0,"bottom","OD1_ZB2_NA_NA_NA"
"147","1","4e80a564ede05c93c3e3b00059a03620","groupoff or low",0.196228648161433,0.350558638984757,1,"bottom","OD1_ZB2_NA_NA_NA"
"148","1","d9ec054ad7750e2ef5a5962568eab2d9","groupoff or low",0.199147439058753,0.282715475075548,1,"bottom","OD1_ZB2_NA_NA_NA"
"149","1","7974093225047c1a24d2d109779a2791","groupoff or low",-0.0429237012176849,0.438249087399171,1,"bottom","OD1_ZB2_NA_NA_NA"
"150","1","3bf4cda26b37d8372294fc54dfd607f4","groupoff or low",-0.405943546861896,0.318733759481789,0,"bottom","OD1_ZB2_NA_NA_NA"
"151","1","85d038521606887d0a1d73d00644fcc8","groupoff or low",2.04906676597592,0.277810036414711,5.92582759804529e-10,"bottom","OD1_ZB2_NA_NA_NA"
"152","1","71f2054233053abb20b596a5c2b879fc","groupoff or low",0.0591190060749934,0.293623297078046,0,"bottom","OD1_ZB2_NA_NA_NA"
"153","1","a7357979e8021498c25af1ad935d6220","groupoff or low",0.783838394336599,0.236071942617521,1,"bottom","OD1_ZB2_NA_NA_NA"
"154","1","be92e988f30d2724e6475b8c9ef6f20a","groupoff or low",0.125023629182256,0.280670354075988,0,"bottom","OD1_ZB2_NA_NA_NA"
"155","1","259a7dff5c7a1b7210e83dfcdbe88064","groupoff or low",0.313869606232489,0.283250076280157,1,"bottom","OD1_ZB2_NA_NA_NA"
"156","1","d800dc4eae0ad1d61e4164f4434e75b3","groupoff or low",-0.113567283201661,0.149624102561343,0,"bottom","OD1_ZB2_NA_NA_NA"
"157","1","7a1a68da5a21d49a053237203d6b8958","groupoff or low",0.149407579261658,0.268111136448917,1,"bottom","OD1_ZB2_NA_NA_NA"
"158","1","a11b2b651a74311e1535f27a07982fb5","groupoff or low",0.0416940763823212,0.208300175753815,0,"bottom","OD1_ZB2_NA_NA_NA"
"159","1","362989cb84729127024cc3a50a9c0d16","groupoff or low",0.0941318452944603,0.273456338749284,0,"bottom","OD1_ZB2_NA_NA_NA"
"160","1","c15d3852b4aec4ff1d2b64366f5a9e3d","groupoff or low",-0.325958154402389,0.265725254481072,0,"bottom","OD1_ZB2_NA_NA_NA"
"161","1","2860dc18d01f0ab6cb4ba4112578028b","groupoff or low",0.344871825565604,0.21116513204392,1,"bottom","OD1_ZB2_NA_NA_NA"
"162","1","c486e6139f729e50b2ad21c680ad881c","groupoff or low",0.25718653812878,0.167598233871344,1,"bottom","OD1_NA_NA_NA_NA"
"163","1","d4d3266c0ea5d799eec193b319fd99dd","groupoff or low",0.225387420646315,0.198789371748874,0,"bottom","OD1_NA_NA_NA_NA"
"164","1","85b0c79d3a46528162db0d94ed898f83","groupoff or low",0.586294395606698,0.265259279587249,1,"bottom","OD1_ABY1_NA_NA_NA"
"165","1","31dc9b516815fb71e92152ce705483c0","groupoff or low",0.052067686135628,0.16982480921727,0,"bottom","OD1_ABY1_NA_NA_NA"
"166","1","d3f008895bb800fe6057fbc3a0f07cb8","groupoff or low",0.556041803073456,0.234558271890247,0,"bottom","OD1_ABY1_NA_NA_NA"
"167","1","eac3f26bc94b94db8658845a3167857f","groupoff or low",-0.0471779431377789,0.15201927434906,0,"bottom","OD1_ABY1_NA_NA_NA"
"168","1","667cc484d6d52ce5a2f01aa123b9b561","groupoff or low",0.253713041064107,0.233954261575903,1,"bottom","OD1_ABY1_NA_NA_NA"
"169","1","0d1c69bc4412b12c5fad1ffce1c72be9","groupoff or low",0.377596798230005,0.242927839201127,0,"bottom","OD1_ABY1_NA_NA_NA"
"170","1","377012c36c1b7a4925092782453c0141","groupoff or low",0.148890023542742,0.226624356719467,0,"bottom","OD1_ABY1_NA_NA_NA"
"171","1","9921558492b7d1d5a07658e081c8f121","groupoff or low",0.228093762138754,0.234979165238795,0,"bottom","OD1_ABY1_NA_NA_NA"
